Insp_Violation_ID	Supp_Desc
222165819	Last proof was in 2013
222165828	Expired Oct. 2018
222165893	TRAILER RIGHT REAR TURN SIGNAL LIGHT IS INOPERABLE.
222165921	59/55.....
222165950	Axle 4 left inside tire flat at time of inspection ( tire had 0psi and recommended air pressure is 120psi).
222165961	Axle 4 right side brake is inoperative.
222165965	Driver don't have drivers license in his possession
222165977	Axle 5 right side suspension connecting rod bushing is worn to the extent that the component can be moved by hand along the axis of the component.
222165979	Axle 6 right side suspension connecting rod bushing is worn to the extent that the component can be moved by hand along the axis of the component.
222165980	Axle 6 left side suspension connecting rod bushing is worn to the extent that the component can be moved by hand along the axis of the component.
222165987	IFTA is suspended from IL (01/02/2019).
222165988	4th axle, driver side, brake out of adjustment (see chart).
222165992	No instructions for ELD being used
222165993	No blank graph grids
222165999	Axle # 2 has recieved severe damage due to striking a parked vehicle and guard rail and has came completely out from in under the truck.
222166006	Emergency brakeway broken not connected .
222166010	Observed above CMV operating on I-75SB at the 86mm. Lidar confirmed 76mph at 1530.1ft.
222166027	Axle 4 right outer tire measured less than 2/32 across several major tread groves.
222166029	Left high beam inoperative.
222166030	Truck tractor missing the upper body markings. 3 missing and one in the wrong location.
222166052	Placard missing on right side of trailer at time of inspection
222166059	Axle 1 left side brake out of adjustment.
222166060	Axle 2 right inside tire flat.  0 psi measured air pressure.
222166074	11%
222166078	REAR LT INOP.
222166083	L.R.S. 32:1301 NO LA VEHICLE INSPECTION CERTIFICATE
222166088	2ND AXLE LEFT SIDE
222166092	EXPIRED 06/18
222166095	FRONT LEFT
222166097	1ST AXLE RIGHT
222166098	LEFT AND RIGHT SIDE
222166099	5TH AXLE,LEFT,OUTSIDE
222166102	Axle 2 left outside 0/32nds tread depth
222166104	No ERG
222166108	EXP 12/18
222166117	AXLE #2,#3, - 2,500 #
222166121	AXLE #4,#5, - 1,000 #
222166122	UNIT #1 AXLE #2 RIGHT INSIDE TIRE
222166128	RIGHT INOP
222166129	RIGHT INOP
222166154	AXLE 5, RIGHT OUTSIDE, UNSEATED
222166156	AXLE 1, LEFT
222166159	AXLE 3, RIGHT
222166160	2/7 LOOSE BOLTS CONNECTING TANK TO UPPER COUPLER
222166161	CARRIER FAILED TO PROVIDE
222166162	AXLE 2/3, LEFT SIDE, SERVICE AIR LEAK
222166167	73/60 mph Construction zone No Workers Present
222166184	27% window tint
222166185	33% window tint
222166189	axles 4-6 2,500 lbs
222166190	abs dash light on inside unit 1
222166191	None
222166197	AXLE 2/3, 700#
222166198	AXLE 4/5, 100#
222166199	AXLE 2/3/4, 5,000#
222166202	5,800#
222166203	AXLE 2/3/4, 8,500#
222166218	13,500 lbs axles 2 and 3
222166236	Driving beyond 8 hour limit since end of the last off duty period on 12/31/2018 (3 hrs OK, AR)
222166240	Expired License Plate 03/2018
222166243	AXLE 4 LEFT SUSPENSION CONNECTING ROD LOOSE
222166244	LEFT REAR TURN SIGNAL ON TRACTOR INOPERATIVE
222166245	LEFT STOP LAMP ON TRACTOR INOPERATIVE
222166256	speeding m/r 70 mph in a 55 mph zone.
222166264	BOTH REAR MUDFLAPS MISSING
222166269	Front Left Turn Signal Lamp Inoperative
222166280	# 4,000  AXLE 2 & 3
222166288	2nd Axle Passenger Side Torque Arm Bushing Missing/Worn.  Torque Arm Making Contact with Frame.
222166296	right
222166301	left
222166304	axle 3 right
222166308	left saddle tank
222166323	5,800 LBS OVER AXLES 2, 3
222166324	7,200 LBS OVER AXLES 4, 5, 6
222166325	7,800 LBS
222166332	Parked on Interstate off ramp shoulder
222166334	Operating a CMV without a CDL on 01/07/2019
222166340	4 of 8 found defective
222166341	Right rear
222166345	73/60 mph Construction zone no workers present
222166346	32:1304-expire LA MVI sticker 05/18 -see photos
222166355	L.R.S. 47:478 - Failure to mark CMV with Name and City/State
222166359	Rear left and right inoperative
222166363	Left and Right
222166365	2nd Axle Left 1 of 10 lug nuts loose
222166366	No Buzzer or Light
222166368	Right and left bright
222166372	Right
222166392	rear middle and r/s ID lamp inop.
222166399	engine oil leak l/s
222166403	axle 5 r/s inop
222166408	RIGHT HEAD LAMP LOW BEAM INOP
222166409	4TH AXLE RIGHT INSIDE TIRE
222166410	LEFT HOOD LATCH DOES NOT SECURE PROPERLY
222166417	A4R Inside.
222166425	Driving beyond 8 hour limit since end of the last off duty period on 01/05/2019 - Driving Defunipk Springs, Fl
222166426	71/60 mph construction zone no workers
222166450	axle 4 l/s wire showing
222166451	speeding m/r 69 mph in a 55 mph zone.
222166460	Unsecured fire extinguisher in Unit 1
222166461	16% ON DRIVERS WINDOW
222166462	A4LI, 32 PSI/105 PSI
222166467	ABS LIGHT on on dash -see photo
222166489	L.R.S.32:1301 EXPIRED LA VEHICLE INSPECTION CERTIFICATE
222166492	ALL 3 FRONT I.D. LAMPS INOPERATIVE
222166493	AXLE 2 RIGHT BRAKE CHAMBER EMERGENCY AIR HOSE HAS AUDIBLE AIR LEAK AT PROPER CONNECTION
222166494	Operating a CMV without a CDL on 01/07/2019
222166504	NONE
222166508	AXLE #4 R/S
222166513	3 OOS VIOLATIONS
222166514	Right and left
222166515	Violating Permit Speed 71/55
222166516	Violating Permit Speed 67/55
222166517	Operating a CMV without a CDL on 01/07/2019
222166519	2,500 #
222166524	1 OF 5 MISSING
222166529	Nothing On Right Side
222166533	None
222166542	No MVI or annual inspection
222166547	LRS 32:53 Non-Commercial Annual inspection
222166548	LRS 32:53 No Annual Inspection
222166550	None
222166552	No battery or connection
222166558	None
222166561	No Record
222166562	Emergency Parking Only
222166564	2,400 lbs over Axle 1
222166568	3rd axle r/s o/s 20psi/115psi
222166573	none
222166574	none
222166575	5TH AXLE LEFT OUTSIDE
222166576	1 MISSING 3RD AXLE RIGHT
222166577	CRACKED
222166582	LRS 32:1304E Expired Louisiana Motor Vehicle Inpsection Certificate 10/2018
222166583	Air horn INOP. City Horn operable.
222166585	Out of adjustment
222166586	4th axle right brake chamber out of adjustment type 30 (2 3/4 inches)
222166589	OOS
222166591	2nd axle left outer tire
222166593	4th axle right inner tire
222166594	Louisiana Motor Vehicle Registration expired 06/2018
222166595	LRS 32:1304E Louisiana Motor Vehicle Inspection Certificate expired 01/2018
222166602	L.R.S.32:1301 EXPIRED LA VEHICLE INSPECTION CERTIFICATE 11/2018
222166603	AXLE 5 RIGHT OUTSIDE 30 PSI- 120 PSI
222166605	L.R.S.32:364   2 MISSING SPLASH GUARD(S) (MUD FLAPS)
222166606	RIGHT REAR
222166608	LEFT AND RIGHT
222166609	AXLE 5 LEFT
222167234	Failed to Obey signs guiding Driver to EB Weigh Station.
222167235	Failed to Obey signs guiding Driver to EB Weigh Station.
222167236	Speed viewed and verified on Stationary Radar 72 mph in posted 65 mph.
222167256	RIGHT SIDE LOW BEAM INOPERABLE
222167264	ABS MALFUNCTION LAMP DOES NOT WORK.
222167289	Violation(s) of 395.8(f)(4), 395.8(f)(6) Driver failed to record total miles driven and company name for each 24 hour period.
222167329	Speed viewed and verified on Stationary Radar 72 mph in a posted 65 mph.
222167330	Speed viewed and verified on Stationary Radar 72 mph in a posted 65 mph.
222167331	NORTHBOUND, FAILED TO STOP AT THE TULAROSA ROADSIDE CEHCKPOINT.
222167332	NORTHBOUND, FAILED TO STOP, WAIVED INT, TULAROSA ROADSIDE CHECKPOINT.
222167335	DRIVER OBSERVED HOLDING HIS CELL PHONE UP TO HIS RT. EAR WHILE OPERATING A CMV.
222167365	DRIVER NOT WEARING SEAT BELT WHILE VEHICLE IN MOTION
222167373	3rd axle inner tire driver side.  bald needs to be replaced.
222167425	tail lights on trailer inoperative
222167426	fail to stop at weigh station as directed by sign
222167453	Axle 5 right side inner tire flat, off the bead.
222167454	Axle 4 right side inner tire flat, 45 psi, max 120.
222167488	Flat tire on axle 5 left side inside tire. 0psi. Tire is off bead.
222167534	Flat tire on axle 4 left side outside tire. Measured 12psi. Max sidewall 105psi. Under 50% inflation pressure.
222167535	Unsecured spare tire beneath trailer between axles 3 and 4.
222167557	Axle 4 right side inner tire is flat at 35 psi. Tire has 50% or less than the maximum inflation marked on the tire sidewall (110 psi).
222167559	Windshield wipers are inoperable at time of inspection.
222167560	Right side turn signal is inoperable a time of inspection.
222167561	Right side hazard warning lamp is inoperable a time of inspection.
222167657	Inoperable left front turn signal at the time of inspection.
222167754	AXLE 2 PASSENGER SIDE BRAKE MEASURES AT 2" 7/8
222167817	Carrier name and USDOT Number is not displayed on left side of truck
222167820	Axle 4 & Axle 5 Left side axle mounting bolts to tracking component assembly hanger are loose and allowing axle to shift.
222167895	Axle 3 right outstide tire has less than 2/32 tread at time of inspection.
222167897	Axle 2 right side inner wheel seal leaking.
222167899	Axle 2 right side inner wheel seal leaking.
222167944	62 IN A POSTED 55.
222167973	FAILIURE TO OBEY SIGNS, ALL COMMERCIAL VEHICLES MUST EXIT AND ENTER THE PORT OF ENTRY, DRIVER DID NOT KNOW HE WAS SUPPOSED TO STOP
222167981	no registration for trailer at time of inspection, nm statute 66-3-13
222168001	63/ 75 in center lane. Impeeding traffic
222168024	Pass side mudflap hanger and mudflap missing
222168025	Warning flags missing from oversize load
222168026	Operating oversize without valid oversize permit
222168036	No copy of registration in possession
222168037	Audible air leak, Axle 5, pass side, brake chamber. Diaphram leaking
222168038	Brake shoe thickness less than 1/4 inch on axle 4 and 5 both sides. 393.47 d (2)
222168066	Company has a non-filing status for multiple quarters starting on 03/31/2012 to 09/30/2018 at the time of inspection.
222168069	Axles 4 & 5 grossed at 35,900lbs. 1,580lbs over allowed weight of 34,320lbs.
222168142	Driver is experiencing an issue on his ELD at time of inspection. Driver is starting a paper log. All other information for previous 7 days was good.
222168225	VEHICLE LEFT ROADWAY INTO RIGHT SHOULDER MULTIPLE TIMES WITH RIGHT WHEELS
222168226	AUDIBLE AIR LEAK AT RED CONNECTION WITH POWER UNIT
222168331	Manufactured in 2006.
222168365	OVERWEIGHT ON GROUP OF TWO, AXLE 4,5. WT 46,200 LEGAL 34,000 OWT 12,200.
222168369	AXLE 3 RIGHT 1 OF 10 WHEEL FASTENERS MISSING.
222168370	NOT TIED DOWN DOWN ON REAR OF ROLL OFF CONTAINER.
222168380	65 IN A 55 ZONE.
222168383	23' on 4 axles legal at 57,500lbs. Gross weight is 63,940lbs. (violated permit)
222168384	overweight gross, 82000 legal 80000
222168408	AXLE 4,5 LEGAL TO 36,720 ON VARIANCE PERMIT ACTUAL 37,140
222168414	1 OF 2 R/R TURN LED LAMPS INOP
222168416	EXPIRED 12/18
222168421	66 IN A 55 ZONE.
222168550	FAIL TO HAVE DRIVERS LICENSE IN POSSESSION
222168551	BLUE GLAD HAND  WHEN BRAKES APPLIED
222168622	PASSENGER SIDE AXLE 2 1X WHEEL FASTENER LOOSE.
222168623	NO PASSENGER SIDE REAR RIGHT TURN SIGNAL.
222168693	RAN OFF RIGHT SIDE OF ROAD
222168695	No log/log not current on 1/7/2019 11:30 PM
222168751	Inspection 2/14/17
222168754	radar
222168796	right inoperable
222168798	1 of 3 side marker lamps right side front corner inoperable
222168811	Gross weight 26260, Arkansas class D
222168848	missing front bumper
222168856	NB US 377, RADAR-FRONT/OPP./STAT.  63 MPH IN A 55 MPH MAX POSTED SPEED LIMIT ZONE.
222168972	CHECK OF CDL FOUND LISTED AS REST. K ONLY, INTRASTATE MODE ONLY, CONFIRMED OLETS AND CDLIS.
222168976	RH BRK. LT. INOP.
222168998	27' ON 3 AXLE LEGAL @ 56,000 LBS WAS 60,700 LBS = 4,700 LBS OVER
222168999	73-65
222169047	none
222169057	COMPANY HAS NO USDOT #.
222169059	DRIVER DOES NOT HAVE A CURRENT YEARLY INSPECTION FOR THE TRUCK.
222169061	BREAKAWAY CABLE NOT DIRECTLY ATTACHED TO THE TOWING VEHICLE. BREAKAWAY CABLE IS BROKE.
222169082	Right rear stop lamp inop.
222169123	Axles 2 & 3 weighed 37000 lbs, legal at 34000 lbs
222169124	Decal shows last inspected November 2017, no paper form
222169136	TRAILER ABS INDICATOR LAMP STAYS ON CONTINUOUSLY ON DASH OF CMV
222169142	Left fuel tank leaking fuel
222169152	over on gross legal at 49,500 was 51,600 given a warning.
222169180	Axles 3 & 4 weighed 38900 lbs, legal at 34000 lbs
222169181	Truck weighed 54400 lbs, max allowable gross is 52500 lbs (measured 22 ft 4 in)
222169203	52 in 45 zone given a warning.
222169212	Axle 4 right inside tire.
222169241	No registration in possession for unit 2.
222169301	37700 lbs / 35200 lbs on axles 4 & 5.
222169303	Wiper system inoperative.
222169396	Projecting load 7'8"/6'
222169399	Unable to maintain air pressure when engine at idle,80-90psi and service brakes applied
222169442	Unsecured.
222169443	2nd axle left side outer tire with less than 50% maximum pressure marked on tire sidewall (45 PSI / 105 PSI)
222169456	Allowed maximum of 80,000 lbs, weighed 81,080 lbs.
222169471	Exceeding allowable gross weight (82,820/80,000)
222169536	Driving Too Fast for Conditions (cited by SCHP)
222169538	Fuel Caps missing on left and right fuel tanks
222169546	phone in right hand (talking to boss).
222169570	Axle 4 Right inside Tire Flat
222169575	Left turn signal missing.
222169576	Left hazard lamp missing.
222169580	1 of 4 binders has a bent link at hook.
222169597	rear tail lamps inop
222169620	trailer not registered
222169621	expired
222169623	loose dunnage- spray paint can on catwalk
222169626	axle 3 right inner tire- 15psi / 105psi max
222169627	loose dunnage- binder straps
222169642	AUDIBLE AIR LEAK NEAR AXLE 1 RIGHT SIDE
222169644	AXLE 5 RIGHT SIDE AIR LEAK CLOSE TO FITTING ON BRAKE CHAMBER/ NOT AT PROPER CONNECTION
222169648	Tandem drive axle at 36120 lbs.  Allowed 34000 lbs.
222169649	Operating a CMV without a CDL on 01/04/2019.  Drivers license is downgraded to a Class D operators license.  Class A required.
222169655	REGISTRATION NOT CARRIED AS REQUIRED
222169656	BY PASSED SCALES
222169664	BY PASSED SCALES
222169667	Tandem trailer axle at 39420 lbs.  Allowed 34000 lbs.
222169677	80940 LBS ON GROSS
222169685	36,740 lbs on trailer tandem. Allowed 34000
222169686	Steer Axle weighed 15260 lbs; Tire load limit 14780 lbs.
222169690	Drive tandem axles weighed 36680 lbs; allowed 34000 lbs.
222169699	Front left parking lamp inoperable
222169705	Steer axle weighed 12480 lbs; tire load limit 12350 lbs
