INSP_VIOLATION_ID	INSPECTION_ID	SEQ_NO	PART_NO	PART_NO_SECTION	INSP_VIOL_UNIT	INSP_UNIT_ID	INSP_VIOLATION_CATEGORY_ID	OUT_OF_SERVICE_INDICATOR	DEFECT_VERIFICATION_ID	CITATION_NUMBER	PART_SECTION_ID
222086350	65554745	4	396	5(b)	1	166937548	24	N	3		392472
222086353	65554751	1	393	11	1	166937556	20	N	3		9422
222086354	65554751	2	393	11	1	166937556	20	N	3		9422
222086355	65554753	1	395	8E	D		2	N	3		253692
222086356	65554753	2	392	2-SLLEWA1	1	166937559	47	N	3		390260
222086357	65554754	1	392	2-SLLEWA1	1	166937561	47	N	3		390260
222086358	65554755	1	392	2-SLLEWA2	1	166937563	47	N	3	HD 83647	390250
222086359	65554756	1	393	60(b)	1	166937564	26	N	3	HU87598	257570
222086360	65554756	2	393	95(a)	1	166937564	28	N	3		9178
222086361	65554756	3	392	2AU	1	166937564	30	N	3	HU87598	385695
222086362	65554757	1	392	2-SLLEWA1	1	166937565	47	N	3	HA66934	390260
222086363	65554757	2	390	21(a)	1	166937565	30	N	3		9566
222086364	65554757	3	392	2AU	1	166937565	30	N	3		385695
222086365	65554760	1	395	8F01	D		3	N	3	HA66936	396252
222086366	65554760	2	392	2RG	2	166937572	30	N	3		385705
222086367	65554760	3	392	2RG	2	166937572	30	N	3	HA66937	385705
222086368	65554761	1	393	60(e)-WS	D		30	N	3	1	390337
222086369	65554761	2	392	2DL	D		14	N	3		385698
222086370	65554762	1	383	23(a)(2)	D		14	Y	3	HA67055	9547
222086371	65554762	2	392	2AU	1	166937575	30	N	3	HA67055	385695
222086372	65554765	1	392	2RG	1	166937581	30	N	3	HW01872	385705
222086373	65554765	2	392	2RG	1	166937581	30	N	3	HW01872	385705
222086374	65554765	3	393	102(b)	2	166937582	25	Y	1		254957
222086375	65554766	1	392	2LV	D		14	N	3	CN96083	385702
222086376	65554767	1	392	2LV	D		14	N	3	CN96084	385702
222086377	65554769	1	392	2DIM	1	166937588	30	N	3		385697
222086378	65554769	2	392	2DIM	2	166937589	30	N	3		385697
222086379	65554769	3	392	2C	D		40	N	3		9389
222086380	65554770	1	392	2-SLLS3	D		45	N	3		390248
222086381	65554771	1	392	2RG	2	166937593	30	N	3	CN078245	385705
222086382	65554772	1	392	2RG	1	166937594	30	N	3	CN078246	385705
222086383	65554779	1	393	9(a)	1	166937605	20	N	3		9172
222086385	65554782	1	393	75C	2	166937609	23	N	3		2909
222086386	65554782	2	396	3(a)(1)	2	166937609	30	N	3		9203
222086387	65554789	1	392	2RG	1	166937618	30	N	3		385705
222086388	65554789	2	392	2RG	2	166937619	30	N	3	HU87599	385705
222086389	65554790	1	393	60(b)	1	166937620	26	N	3	HU87600	257570
222086390	65554790	2	393	83(a)	1	166937620	27	N	3		9352
222086391	65554790	3	392	2RG	2	166937621	30	N	3		385705
222086392	65554790	4	392	2RG	3	166937622	30	N	3		385705
222086393	65554791	1	392	2AU	1	166937623	30	N	3	HU87601	385695
222086394	65554792	1	392	2AU	1	166937624	30	N	3	HU87602	385695
222086395	65554796	1	393	60(c)	1	166937631	26	N	3		257571
222086396	65554798	1	396	3(a)(1)	1	166937633	16	N	3		9208
222086397	65554798	2	393	9(a)	1	166937633	20	N	3		9172
222086398	65554800	1	393	209(d)	1	166937635	21	Y	99	CQ038307	8493
222086403	65554804	1	396	3(a)(1)	1	166937642	16	N	3		9208
222086404	65554807	1	392	2RG	2	166937647	30	N	3	CN078247	385705
222086405	65554808	1	392	2RG	1	166937648	30	N	3		385705
222086410	65554812	1	392	2RG	1	166937655	30	N	3	CW251655	385705
222086411	65554812	2	392	2RG	1	166937655	30	N	3		385705
222086412	65554812	3	396	3(a)(1)	1	166937655	30	N	3	HS31528	9203
222086413	65554815	1	393	9(a)	1	166937658	20	N	3		9172
222086417	65554825	1	392	2RG	1	166937672	30	N	3	HU87603	385705
222086418	65554826	1	392	2DL	D		14	N	3	HU87604	385698
222086419	65554826	2	392	2RG	1	166937673	30	N	3		385705
222086420	65554826	3	392	2AU	1	166937673	30	N	3	HU87605	385695
222086421	65554827	1	393	75(a)(1)	1	166937674	23	Y	1	HU 82970	9332
222086422	65554827	2	393	9(a)	2	166937675	20	N	3		9172
222086423	65554829	1	392	2-SLLS3	D		45	N	3		390248
222086424	65554829	2	392	2	1	166937678	14	N	3		8496
222086425	65554829	3	393	47(e)	1	166937678	15	N	3	JH51127	257965
222086426	65554829	4	392	2	1	166937678	14	N	3		8496
222086427	65554829	5	396	3(a)(1)	1	166937678	16	N	3		9204
222086432	65554837	1	393	11	1	166937690	20	N	3		9429
222086433	65554837	2	393	9(a)	2	166937691	20	Y	99		9172
222086434	65554837	3	393	9(a)	2	166937691	20	Y	99		9172
222086435	65554843	1	392	2RG	2	166937700	30	N	3	CN078248	385705
222086436	65554845	1	396	3(a)(1)	1	166937703	16	Y	99	HS31529	9208
222086437	65554848	1	392	2RG	1	166937706	30	N	3	HS31530	385705
222086438	65554848	2	392	2RG	1	166937706	30	N	3		385705
222086439	65554854	1	393	95(f)	1	166937714	28	N	3		9180
222086440	65554854	2	396	3(a)(1)	1	166937714	30	N	3		9203
222086441	65554855	1	393	79	1	166937715	26	N	3		9348
222086442	65554856	1	396	3(a)(1)	1	166937716	15	Y	99		383183
222086450	65554881	1	396	3(a)(1)	1	166937756	16	N	3		9208
222086451	65554883	1	396	3(a)(1)	1	166937758	30	N	3		9203
222086452	65554884	6	396	3(a)(1)	1	166937759	16	Y	99		9208
222086453	65554884	1	393	207(a)	2	166937760	22	Y	99	HK00313	9459
222086454	65554884	2	393	207(f)	2	166937760	22	Y	99		9263
222086455	65554884	3	393	201(a)	2	166937760	19	Y	99		9445
222086456	65554884	4	393	201(a)	2	166937760	19	Y	99		9445
222086457	65554884	5	396	3(a)(1)	2	166937760	16	Y	99		9208
222086458	65554885	1	393	75(a)(3)	2	166937762	23	Y	1		9334
222086459	65554885	2	396	3(a)(1)	2	166937762	30	N	3		9203
222086460	65554885	3	393	47(e)	2	166937762	15	N	3		257965
222086465	65554900	1	393	45(b)(2)	1	166937782	16	Y	1	1	392461
222086466	65554906	1	392	2RG	1	166937793	30	N	3	DD58625	385705
222086467	65554906	2	392	2RG	2	166937794	30	N	3	DD58625	385705
222086468	65554906	3	392	2-SLLEWA1	1	166937793	47	N	3	DD58624	390260
222086469	65554907	1	396	3(a)(1)	1	166937795	30	N	3		9203
222086470	65554907	2	396	3(a)(1)	1	166937795	16	N	3		9208
222086471	65554907	3	392	2RG	2	166937796	30	N	3		385705
222086472	65554908	1	396	3(a)(1)	1	166937797	16	N	3		9208
222086473	65554910	1	392	2	1	166937801	14	N	3	1	8496
222086484	65554916	1	396	3(a)(1)	1	166937812	16	N	3		9208
222086485	65554917	1	393	11	1	166937813	20	N	3		9422
222086486	65554918	1	392	2	1	166937816	14	Y	99		8496
222086487	65554918	2	392	2	1	166937816	14	N	3		8496
222086488	65554918	3	393	9(a)	1	166937816	20	N	3		9172
222086499	65554922	1	392	2AU	1	166937822	30	N	3		385695
222086501	65554928	1	392	2RG	1	166937833	30	N	3		385705
222086503	65554932	1	393	25(f)	2	166937840	20	Y	1		9271
222086504	65554932	2	393	75(a)(3)	2	166937840	23	Y	1	CW768077	9334
222086505	65554932	3	396	3(a)(1)	1	166937839	16	N	3		9208
222086506	65554932	4	396	3(a)(1)	1	166937839	30	N	3		9203
222086507	65554932	5	392	2RG	2	166937840	30	N	3		385705
222086508	65554932	6	392	2RG	1	166937839	30	N	3		385705
222086509	65554933	1	392	2-SLLEWA1	D		47	N	3	HA66481	390260
222086514	65554942	1	395	8	D		7	Y	3	1	9194
222086515	65554943	1	393	47(a)	2	166937861	16	N	3		257961
222086516	65554955	1	393	9(a)	1	166937881	20	N	3		9172
222086517	65554955	2	393	209(a)	1	166937881	21	N	3	1	9264
222086518	65554956	1	392	2RG	1	166937882	30	N	3		385705
222086519	65554956	2	393	60(e)-WS	1	166937882	30	N	3	1	390337
222086520	65554958	1	396	3(a)(1)	1	166937884	16	N	3		9208
222086521	65554958	2	396	5(b)	1	166937884	30	N	3		9211
222086522	65554960	1	393	9(a)	1	166937887	20	N	3	DA 020899	9172
222086523	65554961	1	393	23	1	166937888	20	Y	99	DD 57996	257952
222086524	65554962	1	393	9(a)	2	166937890	20	Y	99	DD 57997	9172
222086528	65554971	1	392	2-SLLEWA1	1	166937906	47	Y	99		390260
222086529	65554972	1	396	3(a)(1)	1	166937908	16	N	3		9208
222086530	65554972	2	393	201(a)	2	166937909	19	N	3		9445
222086541	65554975	1	393	75(a)(3)	1	166937914	23	Y	1	CW771791	9334
222086542	65554975	2	393	75C	2	166937915	23	N	3		2909
222086543	65554977	1	392	2DIM	2	166937919	30	N	3	VERBAL	385697
222086590	65555010	1	396	5(b)	2	166937978	24	Y	1	CW705400	392472
222086616	65555023	1	396	3(a)(1)	1	166938000	16	Y	1	CW768228	9208
222086617	65555025	1	393	207(c)	2	166938004	22	Y	1	CW768229	9328
222086619	65555028	1	393	45	1	166938009	16	Y	1	CW771790	9283
222086620	65555028	2	393	75(a)(3)	2	166938010	23	Y	1		9334
222086621	65555028	3	396	3(a)(1)	2	166938010	30	Y	1		9203
222086622	65555028	4	396	3(a)(1)	2	166938010	16	N	3		9208
222086626	65555032	1	393	75(a)(3)	1	166938015	23	Y	1	CW856478	9334
222086668	65555052	1	393	205(c)	1	166938053	24	N	3		9458
222086669	65555052	2	396	5(b)	1	166938053	24	Y	1	HV64179	392472
222086670	65555052	3	396	5(b)	1	166938053	24	N	3		392472
222086671	65555052	4	396	3(a)(1)	1	166938053	30	N	3		9203
222086672	65555052	5	393	47(e)	1	166938053	15	N	3		257965
222086673	65555052	6	395	8K2	D		3	Y	3		9198
222086679	65555058	1	392	2DL	D		14	N	3		385698
222086680	65555058	2	396	3(a)(1)	2	166938064	16	N	3		9208
222086714	65555075	1	393	9(a)	1	166938095	20	N	3		9172
222086715	65555075	2	396	3(a)(1)	2	166938096	30	N	3		9203
222086716	65555078	1	393	75(a)(3)	1	166938101	23	Y	1		9334
222086717	65555079	1	396	3(a)(1)	1	166938103	16	N	3		9204
222086718	65555079	2	396	3(a)(1)	1	166938103	30	Y	1	CF061031	9203
222086719	65555079	3	396	3(a)(1)	1	166938103	30	N	3		9203
222086720	65555079	4	393	45(b)(2)	2	166938104	16	N	3		257958
222086721	65555079	5	396	3(a)(1)	2	166938104	16	N	3		9204
222086722	65555080	1	393	47(e)	1	166938105	15	N	3	CF061032	257965
222086723	65555080	2	393	45(b)(2)	1	166938105	16	N	3		257958
222086724	65555080	3	396	3(a)(1)	1	166938105	16	N	3		9204
222086725	65555080	4	393	47(d)	2	166938106	16	N	3		257964
222086726	65555081	1	396	3(a)(1)	1	166938107	16	N	3		9208
222086727	65555081	2	393	47(d)	2	166938108	16	N	3		257964
222086728	65555082	1	393	19	1	166938109	20	Y	1		9443
222086729	65555083	1	393	25(f)	2	166938111	20	Y	1	CW768037	9271
222086730	65555083	2	396	3(a)(1)	2	166938111	16	Y	1	CW768037	9208
222086731	65555084	1	396	3(a)(1)	2	166938113	16	Y	1		9208
222086732	65555084	2	393	47(e)	2	166938113	15	N	3		257965
222086733	65555084	3	396	3(a)(1)	2	166938113	16	Y	1		9208
222086734	65555084	4	396	3(a)(1)	2	166938113	15	Y	1		383183
222086735	65555084	5	393	60(d)	1	166938112	26	N	3		9308
222086736	65555086	1	396	5(b)	2	166938117	24	Y	1	CW768112	392474
222086737	65555086	2	393	75C	1	166938116	23	N	3		2909
222086738	65555086	3	393	47(e)	1	166938116	15	N	3		257965
222086739	65555086	4	396	3A1DSCB	1	166938116	30	N	3		396116
222086740	65555086	5	393	9(a)	1	166938116	20	N	3		9172
222086741	65555086	6	392	2AU	1	166938116	30	N	3	HA66935	385695
222086742	65555087	1	393	25(f)	2	166938119	20	N	3		9271
222086743	65555087	2	396	3(a)(1)	1	166938118	16	N	3		9208
222086746	65555091	1	392	2RG	1	166938124	30	N	3		385705
222086747	65555091	2	392	2RG	1	166938124	30	N	3		385705
222086748	65555095	1	393	11	2	166938130	20	N	3		9422
222086749	65555095	2	396	5(b)	2	166938130	24	N	3		392474
222086750	65555095	3	393	75(a)(3)	2	166938130	23	Y	1	CW768078	9334
222086751	65555095	4	396	3(a)(1)	2	166938130	16	N	3		9208
222086752	65555095	5	393	47(e)	1	166938129	15	N	3		257965
222086753	65555095	6	393	83(a)	1	166938129	27	N	3		9352
222086754	65555095	7	393	209(d)	1	166938129	21	N	3		8493
222086755	65555095	8	396	5(b)	1	166938129	30	N	3		9211
222086756	65555095	9	393	9(a)	1	166938129	20	N	3		283327
222086757	65555095	10	393	9(a)	1	166938129	20	N	3		9172
222086758	65555095	11	393	60(c)	1	166938129	26	N	3		257571
222086759	65555097	1	396	3(a)(1)	2	166938134	30	N	3	VERBAL	9203
222086820	65555106	1	391	41(a)-FPC	D		1	Y	3		393833
222086821	65555106	2	395	8F01	D		3	N	3		396252
222086822	65555106	3	392	9b(a)	1	166938152	30	N	3		396080
222086823	65555106	4	392	2	1	166938152	30	N	3		379214
222086824	65555106	5	390	21(e)	1	166938152	30	N	3		9369
222086877	65555116	1	392	2-SLLEWG1	1	166938179	47	N	3	Y9668851	390249
222086878	65555116	2	392	2-SLLEWA1	1	166938179	47	N	3	Y9668851	390260
222086966	65555133	1	383	23(a)(2)	D		14	Y	3	Y966912-0	9547
222087006	65555141	1	392	16	D		11	N	3	Y966917-5	9386
222087027	65555144	1	392	2-SLLS3	D		45	N	3		390248
222087028	65555145	1	392	16	D		11	N	3		9386
222087076	65555159	1	392	16	D		11	N	3		9386
222087077	65555159	2	392	2RG	D		30	N	3		385705
222087078	65555159	3	392	2RG	D		30	N	3		385705
222087112	65555173	1	393	9(a)	1	166938295	20	N	3		9182
222087113	65555174	1	393	9(a)	1	166938296	20	N	3		9172
222087133	65555183	1	392	2-SLLS4	D		45	N	3	T001900035	390240
222087134	65555183	3	390	21(b)	1	166938323	30	N	3		9426
222087135	65555183	4	390	19A1-NOREG	1	166938323	30	N	3		396391
222087136	65555183	5	395	8(a)(1)	D		3	Y	3		396452
222087137	65555183	6	391	11(b)(5)-DNL	1	166938323	14	Y	99	T001900035	393827
222087140	65555186	1	395	8F01	D		3	N	3		396252
222087141	65555186	2	393	9(a)	2	166938327	20	Y	99		9183
222087142	65555186	3	393	9(a)	2	166938327	20	Y	99	T001900064	283327
222087156	65555188	1	393	47(e)	2	166938337	15	N	3		257965
222087157	65555188	2	393	53(b)	2	166938337	16	N	3		385681
222087158	65555189	1	393	9(a)	1	166938338	20	N	3		9172
222087159	65555190	1	392	2-SLLS4	D		45	N	3	19000001	390240
222087160	65555190	2	393	104(f)(3)	2	166938340	25	N	3		255027
222087161	65555191	1	392	2IRP	1	166938341	30	N	3		385701
222087162	65555192	1	392	2-SLLS2	D		45	N	3	19000002	390247
222087163	65555193	1	393	75C	2	166938344	23	N	3		2909
222087165	65555195	1	393	134(b)(3)	1	166938346	25	Y	1	T001900067	256386
222087166	65555196	1	392	2-SLLS3	D		45	N	3	0019000009	390248
222087169	65555198	1	392	16	D		11	N	3	T001900065	9386
222087173	65555201	1	393	134(b)(3)	1	166938354	25	Y	99	T001900072	256386
222087182	65555202	1	393	75(a)(3)	2	166938362	23	Y	99		9334
222087185	65555204	1	392	2-SLLS2	D		45	N	3	0019000015	390247
222087186	65555204	2	393	9(a)	1	166938365	20	N	3		9182
222087191	65555206	1	393	134(b)(3)	1	166938369	25	Y	99		256386
222087210	65555210	1	393	45(d)	1	166938396	16	N	3		257960
222087211	65555211	1	392	9(a)(2)	2	166938398	25	Y	99		9413
222087212	65555211	2	393	9(a)	2	166938398	20	Y	99	T001900038	283327
222087213	65555211	3	393	201(a)	2	166938398	19	Y	99		9445
222087214	65555211	4	393	48(a)	2	166938398	16	Y	99		9288
222087215	65555211	5	393	207(a)	2	166938398	22	Y	99		9459
222087216	65555211	6	393	45(d)	2	166938398	16	N	3		257960
222087252	65555238	1	392	2FT	1	166938443	14	N	3		385699
222087253	65555239	1	392	82(a)(1)	D		14	N	3	0019000012	392492
222087254	65555239	2	393	60(c)	1	166938444	26	N	3		257571
222087255	65555239	3	393	75C	1	166938444	23	N	3		2909
222087256	65555240	1	392	2-SLLS2	D		45	N	3	0019000013	390247
222087257	65555241	1	392	2-SLLS2	D		45	N	3	0019000004	390247
222087258	65555242	1	392	2-SLLS2	D		45	N	3	0019000005	390247
222087259	65555243	1	385	325(c)	1	166938451	14	Y	99	T001900045	257567
222087260	65555243	2	390	21(b)	1	166938451	30	N	3		9426
222087261	65555243	3	392	2RG	2	166938450	30	N	3	T001900045	385705
222087262	65555243	4	393	9(a)	1	166938451	20	N	3		9182
222087263	65555243	5	392	9a(a)(1)	1	166938451	30	Y	99		337774
222087265	65555246	1	393	45(d)	2	166938455	16	N	3		257960
222087266	65555246	2	395	8E	D		2	Y	3		253692
222087267	65555246	3	383	23(a)(2)	D		14	Y	3	T001900074	9547
222087268	65555247	1	393	75(a)(1)	1	166938456	23	N	3		9332
222087287	65555269	2	383	23(a)(2)	D		14	Y	3	T001900046	9547
222087288	65555269	3	391	41(a)-F	D		1	N	3		393832
222087289	65555269	4	392	2W	1	166938500	47	N	3	T001900046	385680
222087290	65555269	5	393	9(a)	2	166938499	20	N	3		9183
222087294	65526595	1	393	11	1	166938504	20	N	3		9422
222087295	65555271	1	391	41(a)-FPC	D		1	Y	3	DK40AYY	393833
222087296	65555271	2	392	9b(a)	1	166938505	30	N	3		396080
222087297	65555271	3	396	17(c)	1	166938505	29	N	3		9202
222087298	65555271	4	393	78	1	166938505	26	N	3		9347
222087299	65555274	1	396	17(c)	1	166938508	29	N	3	DK50AYY	9202
222087300	65555274	2	393	51	1	166938508	16	N	3		9294
222087301	65555274	3	393	78	1	166938508	26	N	3		9347
222087307	65540801	1	393	45(d)	2	166938511	16	N	3		392462
222087309	65555278	1	393	9(a)	1	166938516	20	N	3		9182
222087310	65540803	1	393	9(a)	1	166938518	20	N	3		9182
222087311	65540803	2	393	75(a)(3)	1	166938518	23	Y	99		9334
222087312	65555280	1	393	13(c)(3)	2	166938522	20	N	3		9436
222087313	65555281	1	393	47(e)	1	166938523	15	N	3		257965
222087314	65555281	2	393	53(b)	1	166938523	16	N	3		385681
222087324	65555282	1	392	2	D		47	N	3	7420BK9	390241
222087325	65540862	1	393	9(a)	1	166938536	20	N	3		9182
222087326	65526600	1	393	47(e)	2	166938541	15	N	3		257965
222087327	65526600	2	393	53(b)	2	166938541	16	N	3		385681
222087331	65540782	1	393	9(a)	1	166938545	20	Y	4	DT50BFF	9172
222087332	65540822	1	392	2C	D		40	N	3	DTF0BFF	9389
222087333	65555288	1	391	41(a)-FPC	D		1	Y	3	5L50BMS	393833
222087334	65555288	2	392	9b(a)	1	166938547	30	N	3	5L80BMS	396080
222087335	65555288	3	393	95(a)	1	166938547	28	N	3	5L60BMS	9178
222087336	65555288	4	393	95(f)	1	166938547	28	N	3	5L70BMS	9180
222087337	65555289	1	392	2-SLLT	D		14	N	3	5L90BMS	390338
222087338	65555290	1	392	2-SLLS3	D		45	N	3		390248
222087339	65555290	2	392	2IRP	1	166938550	30	N	3		385701
222087340	65555291	1	392	2DIM	2	166938552	30	N	3		385697
222087341	65555292	1	391	41(a)	D		1	N	3	DTG0BFF	9377
222087342	65555292	2	391	11(b)(5)-DNL	D		14	Y	3	DTH0BFF	393827
222087343	65555292	3	395	8(a)	D		3	Y	3	DTJ0BFF	254677
222087344	65555292	4	392	2C	D		40	N	3	DTK0BFF	9389
222087345	65555292	5	392	9b(a)	1	166938554	30	N	3	DTL0BFF	396080
222087346	65555293	1	392	2C	D		40	N	3	DTM0BFF	9389
222087347	65555293	2	391	41(a)	D		1	N	3		9377
222087348	65555293	3	390	21(b)	1	166938555	30	N	3	DTN0BFF	9426
222087349	65555293	4	393	95(a)	1	166938555	28	N	3		9178
222087350	65555293	5	393	95(f)	1	166938555	28	N	3		9180
222087352	65555295	1	393	100(a)	1	166938558	25	Y	4		9417
222087353	65555296	1	393	9(a)	1	166938559	20	N	3		9172
222087354	65555296	2	396	3(a)(1)	1	166938559	30	Y	99		9203
222087359	65555299	1	395	8	D		7	N	3		9194
222087360	65555299	2	395	8K2	D		3	Y	3	DTT0BFF	9198
222087361	65555299	3	395	8(a)(1)	D		3	Y	3		396451
222087365	65555302	1	392	16	D		11	N	3		9386
222087366	65555302	2	393	95(f)	1	166938570	28	N	3		9180
222087367	65555302	3	392	2RG	1	166938570	30	N	3	FH90AXR	385705
222087368	65555302	4	393	75C	1	166938570	23	N	3		2909
222087373	65555304	1	392	16	D		11	N	3	FHD0AXR	9386
222087374	65555304	2	393	95(a)	1	166938572	28	N	3		9178
222087379	65555310	1	392	16	D		11	N	3	FHG0AXR	9386
222087380	65555310	2	396	17(c)	1	166938583	29	N	3		9202
222087381	65555310	3	390	21(b)	1	166938583	30	N	3		9426
222087382	65555310	4	393	95(a)	1	166938583	28	N	3		9178
222087388	65526562	1	392	2-SLLEWA2	D		47	N	3	1QT0P2L	390250
222087392	65555317	1	391	11(b)(4)	D		14	Y	3		9373
222087393	65555317	2	392	2RG	1	166938596	30	N	3		385705
222087411	65555324	1	393	75B-OOS	1	166938609	99	N	3		396409
222087423	65540837	1	393	9(a)	1	166938616	20	N	3		283327
222087428	65555331	1	393	11	1	166938622	20	N	3		9422
222087429	65555331	2	391	45(b)	D		1	N	3	32X0B3G	8487
222087438	65555336	1	393	100(a)	2	166938631	25	Y	99		9417
222087439	65555340	1	393	45(b)(2)	1	166938636	16	N	3		392460
222087440	65540882	1	393	9(a)	1	166938639	20	N	3		9172
222087456	65555343	1	391	41(a)-FPC	D		1	Y	3		393833
222087457	65555343	2	395	8(a)(1)	D		3	Y	3		396451
222087499	65555352	1	391	41(a)-FPC	D		1	Y	3		393833
222087500	65540860	1	391	45(b)	D		1	N	3	7DW0B1Z	8487
222087501	65540860	2	391	11B2	D		14	N	3	7DV0B1Z	9372
222087502	65540860	3	390	35(b)-MED	D		14	Y	3	7DX0B1Z	396120
222087505	65555355	1	393	9(a)	1	166938679	20	N	3		9172
222087506	65555355	2	393	9(a)	2	166938680	20	N	3		9172
222087507	65555355	3	393	9(a)	2	166938680	20	Y	99	3CS0BTV	9172
222087508	65555355	4	393	9(a)	2	166938680	20	Y	99		396450
222087509	65555355	5	393	9(a)	2	166938680	20	N	3		9172
222087510	65555355	6	392	2DIM	2	166938680	30	N	3		385697
222087511	65555358	1	391	41(a)-F	D		1	N	3	3SD0BTV	393832
222087522	65555361	1	392	82(a)(1)	D		14	N	3	32V0B3G	392492
222087523	65555361	2	393	60(c)	1	166938689	26	N	3		257571
222087529	65540750	1	393	134	1	166938697	25	Y	99		3560
222087532	65555367	1	393	55(b)	1	166938699	16	N	3		9299
222087533	65555367	2	173	24(b)(1)	1	166938699	39	Y	99		9589
222087534	65555367	3	393	95(a)	1	166938699	28	N	3		9178
222087544	65526820	1	391	11(b)(5)-DEN	D		14	Y	3	7CB0BGZ	393826
222087545	65526820	2	396	17(c)	1	166938709	29	N	3		9202
222087546	65555376	1	393	9(a)	2	166938713	20	N	3		9172
222087547	65555376	2	393	9(a)	1	166938712	20	N	3		9172
222087548	65555376	3	396	17(c)	1	166938712	29	N	3	7CK0BGZ	9202
222087549	65555376	4	392	2FT	D		14	N	3		385699
222087550	65555377	1	393	9(a)	1	166938714	20	N	3		9172
222087551	65555377	2	393	95(f)	1	166938714	28	N	3		9180
222087552	65555377	3	395	8F01	D		3	N	3		396252
222087553	65555377	4	393	55(d)(1)	1	166938714	16	N	3		9302
222087554	65555377	5	391	45(b)	D		1	N	3	7CL0BGZ	8487
222087555	65555377	6	383	23(a)(2)	D		14	Y	3	7CM0BGZ	9547
222087561	65555382	1	395	3(a)(3)-PROP	D		4	N	3		393841
222087562	65555382	2	395	3(a)(2)-PROP	D		4	N	3		393840
222087563	65555382	3	395	8K2	D		3	Y	3		9198
222087564	65555382	4	391	11B2	D		14	N	3		9372
222087570	65555386	1	393	45(d)	1	166938730	16	N	3		257960
