INSP_VIOL_SHIPPER_ID	INSP_VIOLATION_ID	SHIPPER_NAME	SHIPPER_STREET	SHIPPER_CITY	SHIPPER_STATE	SHIPPER_ZIP_CODE	SHIPPER_FIRST_BYTE	SHIPPER_DOT_NUMBER	PART_NO	PART_NO_SECTION	PART_SECTION_ID
297496	225936952	GRANITE TRANSPORT CO	4520 NORTH STATE ROAD 37	ORLEANS	IN	47452		648651	172	302(a)	8628
297498	225938375	TONK'S WASTE OIL SERVICE LLC	1210 COX CRO ROAD	TOMS RIVER	NJ	08755		578108	172	604	21459
297500	225939678	DIAGEO AMERICA SUPPLY INC	801 MAIN AVENUE	NORWALK	CT	06851		1937676	172	516(c)(6)	9576
297502	225940800	AMATO INDUSTRIES INC	9120 TALBOT AVE	SILVER SPRING	MD	20910		275184	172	504(a)	8682
297503	225941037	US ENVIRONMENTAL INC	409 BOOT ROAD	DOWNINGTOWN	PA	19335		888666	172	202(a)(3)	8593
297510	225947384	BEAUDRY OIL & SERVICE INC	630 PROCTOR AVENUE	ELK RIVER	MN	55330		268878	172	202(a)(5)	8595
297512	225947549	GARY MOLSTRE	BOX 611	MOORHEAD	MN	56561		479055	172	400(a)	8664
297513	225947615	NEXEO SOLUTIONS LLC	3 WATERWAY SQUARE PL STE 1000	THE WOODLANDS	TX	77380		2115424	177	817E	3363
297515	225948867	CATERPILLAR - MORTON DIST. CNTR	500 N. MORTON AVE	MORTON	IL	61550			173	30	9596
297516	225949606	MATRIX INC	630 RED COACH LN	ALGONQUIN	IL	60102		1842709	172	504(a)	8682
297517	225949666	DRAEGER LEASING INC	PO BOX 340	ANTIGO	WI	54409		1433088	172	514(b)	9570
297518	225955150	BRENT J WASLEY	PO BOX 3317	BUTTE	MT	59702		1392359	172	504(a)	8682
297520	225956178	FARMERS ELEVATOR COMPANY OF HUMBOLDT	PO BOX 168	HUMBOLDT	SD	57035		576553	172	504(a)	8682
297521	225956182	MAGELLAN PIPELINE COMPANY, L.P.	PO BOX 22186	TULSA	OK	74121			172	328(d)	263071
297522	225956329	MURDOCH OIL INC	P O BOX 607	GREYBULL	WY	82426-0607		251039	172	600(c)	9579
297523	225956361	ESSEN TRANSPORT LTD	300 AIRPORT DRIVE	WINKLER	MB	R6W 0J9		431382	172	200(a)	8586
297524	225965790	PETERBILT OF RENO SPARKS LLC	2255 LARKIN CIRCLE	SPARKS	NV	89431		1709651	172	514(b)	9570
297525	225965789	HERC RENTALS INC	27500 RIVERVIEW CENTER BLVD BLD 7 #100	BONITA SPRINGS	FL	34134		372163	172	302(a)	8628
297526	225967975	DIAMOND CHEMICAL CO INC	UNION AVE & DUBOIS STREET	EAST RUTHERFORD	NJ	07073		86090	172	202(b)	8596
297527	225968718	TANKAWAY LLC	2 SHAWSHEEN RD	EAST BOSTON	MA	02128-1265		3232902	172	516(c)(6)	9576
297528	225969529	KUEHNE CHEMICAL CO INC	86 NORTH HACKENSACK AVE	SOUTH KEARNY	NJ	07032-4620		90019	172	516(c)(6)	9576
297530	225970538	FM ERECTORS LLC	731 OLD CORLIES AVE	NEPTUNE	NJ	07753			172	400(a)	8664
297531	225970686	PINE RUN CONSTRUCTION	4125 LANDISVILLE RD	DOYLESTOWN	PA	18902		853868	172	407	10904
297532	225970746	DULAINE CONTRACTING INC	PO BOX 526	GLADSTONE	NJ	07934			172	407	10904
297533	225970748	BRADLEY SCIOCCHETTI INC	4420 US ROUTE 130	PENNSAUKEN	NJ	08109		2474593	173	312	396314
297537	225973232	BS TRANSPORTATION OF ILLINOIS LLC	942 E STATE RT 116	ASHKUM	IL	60911-7070		996065	172	202(a)(2)	8592
297538	225973757	PRECISION TRANSPORT COMPANY LLC	3314 56TH STREET	EAU CLAIRE	WI	54703		1467370	172	200(a)	8586
297541	225977333	NALCO COMPANY	115 PROCTOR	ODESSA	TX	79762			172	600(c)	9579
297546	225981384	KEVIN BOLLINGER	7389 SOUTH 275 WEST	COLUMBIA CITY	IN	46725			172	514(a)	9569
297547	225981398	WAL-MART TRANSPORTATION LLC	311 NORTH WALTON BLVD	BENTONVILLE	AR	72716-0650		63585	172	502(a)(1)	8680
297548	225982573	CENTRAL TRANSPORT LLC	12225 STEPHENS ROAD	WARREN	MI	48089		661173	172	502(a)(1)	8680
297549	225982738	SHUTE OIL CO	11155 MAIN ST	RUDYARD	MI	49780		240708	172	302(a)	8628
297550	225982744	OSCAR W LARSON COMPANY	10100 DIXIE HWY	CLARKSTON	MI	48348		419405	172	400(a)	8664
297551	225982818	FEDEX FREIGHT CANADA CORP	5580 EXPLORER DRIVE  SUITE 600	MISSISSAUGA	ON	L4W 4Y1		1542047	172	504(a)	8682
297553	225983234	CHAMPAGNE & MARX EXCAVATING INC	1445 LIBERTY RD	SAGINAW	MI	48604		1382375	172	502(a)(1)	8680
297554	225983596	ARL TRANSPORT LLC	1155 STOOPS FERRY RD	MOON TWP	PA	15108		186375	172	201(a)(1)	8587
297555	225983609	C F FICK & SONS	113 FIG ST	GRAYLING	MI	49738		401230	172	202(a)(2)	8592
297557	225984514	PRECISION LAWN CARE & LANDSCAPING INC	PO BOX 7247	FARGO	ND	58106-7247		2855945	172	400(a)	8664
297558	225984654	HARMS OIL COMPANY	PO BOX 940	BROOKINGS	SD	57006		175877	177	817E	3363
297560	225986398	RYAN LANDSCAPING	4110 MEADOW VALLEY DR	MADISON	WI	53704-7671		3267185	173	24(b)	9588
297566	226005787	J.H. MITCHELL & SONS	14515 JOANBRIDGE ST	BALDWIN PARK	CA	91706		2807027	172	504(a)	8682
297568	226009196	PRAXAIR DISTRIBUTION INC	2301 S E CREEKVIEW DRIVE	ANKENY	IA	50021		664776	172	504(a)	8682
297569	226009382	SYSCO EASTERN MARYLAND LLC	33300 PEACH ORCHARD RD	POCOMOKE	MD	21851		226969	172	600(c)	9579
297571	226011069	LINDE GAS NORTH AMERICA LLC	200 SOMERSET CORPORATE BLVD  S	BRIDGEWATER	NJ	08807		107740	172	201(a)(2)	8489
297572	226011142	K AND R IRON WORKS INC	12819 VAN WYCK EXPRESSWAY	JAMAICA	NY	11436			172	201(d)	8590
297574	226017429	COMPLETE MECHANICAL SERVICES LLC	11399 GROOMS ROAD	CINCINNATI	OH	45242		1959019	172	600(c)	9579
297576	226017913	LINAMAR TRANSPORTATION INC	700 WOODLAWN RD WEST	GUELPH	ON	N1K 1G4		269228	172	502(a)(2)	8681
297577	226018278	BURBACH OIL CO	202 EAST HELEN STREET	NEW BERRY	MI	49868		1684424	172	516(c)(6)	9576
297578	226019902	PARAMOUNT ENTERPRISES INTERNATIONAL INC	6700 CHEMIN DE LA GRAND ANSE	VILLE DE LA  BAIE	PQ	UNKNOWN			172	202(a)(4)	8594
297579	226020798	COREY OIL LTD	P O BOX 8	NORTH LAKE	WI	53064		603882	172	302(a)	8628
297580	226021617	PORTER WARNER INDUSTRIES	2529 E. UNIVERSITY DR	PHOENIX	AZ	85607			172	202(a)(4)	8594
297581	226021615	PORTER WARNER INDUSTRIES	2529 E. UNIVERSITY	PHOENIX	AZ	85034			172	202(a)(2)	8592
297582	226021832	SASOL CHEMICALS	2759 INDEPENDENCE PARKWAY	DEER PARK	TX	77536			173	24(b)(1)	9589
297584	226023089	NUTRIEN AG SOLUTIONS INC	3005 ROCKY MOUNTAIN AVE	LOVELAND	CO	80538		1203339	172	502(a)(1)	8680
297585	226024264	GILLSON TRUCKING MISSION BC LTD	#109-30468 GREAT NORTHERN AVE	ABBOTSFORD	BC	V2T 6H4		1348223	172	502(a)(1)	8680
297586	226024403	RAINEY BROS INC	24047 BATT CORNER RD	PARMA	ID	83660		2048302	172	516(c)(6)	9576
297587	226034774	SHIRLEY CONTRACTING COMPANY LLC	8435 BACKLICK RD	LORTON	VA	22079-1498		420084	172	516(c)(6)	9576
297590	226037090	SAFETY KLEEN SYSTEMS INC						530581	172	328(d)	263071
297593	226038306	STRACK INCORPORATED	125 LASER INDUSTRIAL COURT	FAIRBURN	GA	30213		884780	172	326(a)	8651
297603	226045019	SMART CHEMICAL SERVICES LP	PO BOX 7687	AMARILLO	TX	79114		1815949	172	313(b)	8644
297605	226046075	AMERICAN HONDA MOTOR CO., INC	2750 VALLEY VIEW DR	SHREVEPORT	LA	71108			172	401	8665
297606	226048010	AGBEST LLC	P O BOX 392	MUNCIE	IN	47303		727491	172	202(b)	8596
297608	226049605	NORTHSTAR MATERIALS INC	PO BOX 40	BEMIDJI	MN	56619		75545	172	516(c)(6)	9576
297609	226049987	FEDEX GROUND PACKAGE SYSTEM INC	PO BOX 108	PITTSBURGH	PA	15230-0108		265752	172	600(c)	9579
297610	226051296	CYTECH PRODUCTS INC	906 PETERSON DR	ELIZABETHTOWN	KY	42701			172	514(a)	9569
297612	226051319	THE POWELL COMPANY LTD	3255 ST JOHNS ROAD	LIMA	OH	45804		620688	172	400(a)	8664
297613	226051840	ACE CHEMICAL PRODUCTS INC		MILWAUKEE	WI				172	504(a)	8682
297615	226053357	AMERICAN WEST CONSTRUCTION LLC	275 E 64TH AVENUE	DENVER	CO	80221		1348374	172	516(c)(6)	9576
297618	226055567	BDJ TRUCKING CO	1425 PAYNE RD	SCHAUMBURG	IL	60173		1331321	172	516(c)(5)	9575
297619	226055729	TRA INDUSTRIES INC	23800 E APPLEWAY	LIBERTY LAKE	WA	99019		433864	172	502(a)(1)	8680
297620	226055770	CONTRACT FREIGHTERS INC	4701 E 32ND STREET	JOPLIN	MO	64804		70289	172	400(a)	8664
297622	226070540	LEGEND PUMP WELL SERVICE INC	1324 W. RIALTO AVE	SAN BERNARDINO	CA	92410			172	407	10904
297623	226071016	LONGMIRE SWAGING INC	13817 16TH AVENUE	LEMOORE	CA	93245		1284673	173	24(c)	9592
297624	226071336	BAY AREA WAREHOUSE	9015 G STREET	OAKLAND	CA	94621			172	331C	396307
297626	226073608	GRANITE INDUSTRIAL GASES INC	49 NORTH HIGH STREET	DERRY	NH	03038		714248	172	407	10904
297627	226073775	FRANK'S VACUUM TRUCK SERVICE INC	1717 NEW RD	NIAGARA FALLS	NY	14304		331594	172	203(c)(2)	8602
297628	226073778	A DUIE PYLE INC	650 WESTTOWN ROAD	WEST CHESTER	PA	19382		113594	172	301(a)(1)	385686
297629	226073825	REPUBLIC ENVIRONMENTAL SYSTEMS TRANSPORTATION GROUP LLC	21 CHURCH ROAD	HATFIELD	PA	19440		267146	172	203(c)(2)	8602
297630	226073846	DIAMOND CHEMICAL CO INC	UNION AVE & DUBOIS STREET	EAST RUTHERFORD	NJ	07073		86090	172	203(c)(2)	8602
297635	226076299	COASTAL MED TECH	197 WASHINGTON JUNCTION ROAD	HANCOCK	ME	04640		2275635	172	400(a)	8664
297636	226076578	NICOM COATINGS CORP	140 INDUSTRIAL LANE	BARRE	VT	05641		255319	172	600(c)	9579
297637	226076630	NICOM COATINGS CORPORATION	140 INDUSTRIAL LANE - BERLIN	BARRE	VT	05641		255319	172	301(a)(1)	385686
297641	226079466	CRESTWOOD TRANSPORTATION LLC	3825 US HIGHWAY 6 EAST	WATERLOO	IN	46793-0490		931372	172	516(c)(6)	9576
297642	226080787	RYAN TRANSPORT USA LLC	1641 SW 137TH CT	MIAMI	FL	33175		2805326	172	600(c)	9579
297643	226080923	KENAN TRANSPORT LLC	4366 MT PLEASANT ST NW	N CANTON	OH	44720		90831	172	504(a)	8682
297644	226083650	JOHNS MANVILLE-1029	117 LEQUIRE STSTONE BLVD	SCOTTSBORO	AL	35768			172	516(c)(6)	9576
297645	226083658	LKQ CORP	3621 MARSHAL ST NE	MINNEAPOLIS	MN	55418		941172	172	504(a)	8682
297646	226083676	SAM HOUSTON WAREHOUSE	9900 SAM HOUSTON CENTER DR	HOUSTON	TX	77064			172	516(c)(6)	9576
297647	226084040	VELAZQUEZ GONZALEZ YUSEL	12697 NW 10 TRL	MIAMI	FL	33182			172	600(c)	9579
297649	226085617	KOHLER							172	502(a)(2)	8681
297650	226086548	AAAA TRANSPORT SERVICES CORP	12704 NW 102ND CT	HIALEAH GDNS	FL	33018-6021		3040778	177	817A	3075
297651	226087056	WOOD'S LAWN SERVICE	120 CARRIAGE WAY	MACON	GA	31210-8622		3016920	172	301(a)(1)	385686
297652	226088185	R R CASSIDY INC	PO BOX 80231	BATON ROUGE	LA	70898		182855	172	400(a)	8664
297654	226089039	ACTION RESOURCES LLC	204 20TH STREET NORTH	BIRMINGHAM	AL	35203		680185	172	201(d)	8590
297655	226089679	OCCIDENTAL CHEMICAL CORPORATION OCC	6200 S RIDGE ROAD	WICHITA	KS	67215		146511	172	516(c)(6)	9576
297656	226090175	GOOCH TRUCKING COMPANY INC	PO BOX 1939	BLAIRSVILLE	GA	30514		497012	173	24(b)(1)	9589
297657	226090288	TRANSCHEM PRO INC							172	502(a)(1)	8680
297658	226091113	GROENDYKE TRANSPORT INC	P O BOX 632	ENID	OK	73702-0632		4247	172	516(c)(6)	9576
297660	226094590	O'REILLY AUTO ENTERPRISES LLC	233 SOUTH PATTERSON	SPRINGFIELD	MO	65802		2463953	172	504(a)	8682
297661	226094724	FIREWORKS OVER AMERICA	3644 FESTIVAL DRIVE	FORT MILL	SC	29715			172	600(c)	9579
297662	226095686	INO THERAPEUTICS LLC	1425 US ROUTE 206	BEDMINSTER	NJ	07921		922179	177	834(b)	257941
297663	226096094	KEMIRA WATER SOLUTIONS INC	3761 CANAL ST	EAST CHICAGO	IN	46312		2769721	172	201(d)	8590
297665	226096977	BOASSO AMERICA CORPORATION	100 INTERMODEL DRIVE	CHALMETTE	LA	70043-4610		311230	172	504(a)	8682
297666	226097226	ASPLUNDH TREE EXPERT LLC	708 BLAIR MILL ROAD	WILLOW GROVE	PA	19090-1784		101328	172	600(c)	9579
297667	226097393	GENUINE PARTS COMPANY	2704 BOULDERCREST RD	ATLANTA	GA	30316		3774	172	502(a)(1)	8680
297668	226097948	TRIMAC TRANSPORTATION INC	15333 JFK BLVD STE 800	HOUSTON	TX	77032		36431	172	516(c)(6)	9576
297669	226098363	LAKEVILLE MOTOR EXPRESS							172	502(a)(1)	8680
297670	226100896	PRODUCERS SERVICE CORPORATION	P O BOX 2277	ZANESVILLE	OH	43702		330901	173	24(b)(1)	9589
297672	226100952	AMERICAN REFINING GROUP INC	77N KENDALL AVE	BRADFORD	PA	16701			172	201(c)	8589
297673	226101017	GREENFIELD GLOBAL	58 VALE ROAD	BROOKFIELD	CT	06804			172	203(c)(2)	8602
297675	226103208	ZAMBELLI MANUFACTURING COMPANY INC	120 MARSHALL DRIVE	WARRENDALE	PA	15086		33167	172	202(a)(5)	8595
297676	226103216	FISHER SAND & GRAVEL CO	P O BOX 1034	DICKINSON	ND	58602-1034		119873	173	24(b)(1)	9589
297677	226104236	KIEWIT INFRASTRUCTURE CO	3831 TECHNOLOGY FOREST BLVD	THE WOODLANDS	TX	77381		72135	172	516(c)(6)	9576
297678	226104335	PROGRESSIVE SERVICES INC	23 NORTH 35TH AVENUE	PHOENIX	AZ	85009		553711	172	504(a)	8682
297679	226104369	PRODUCERS COOP	PO BOX 525	OLATHE	CO	81425		323288	172	202(a)(3)	8593
297680	226105057	JAKES FIREWORKS INC	1500 E 27TH TERRACE	PITTSBURG	KS	66762			173	30	9596
297681	226106425	HUNTSMAN POLYURETHANES	9156 HIGHWAY 75	GEISMAN	LA	70734		759493	172	519	9578
297682	226116074	WINDSTAR LPG INC	303 N OREGON SUITE 1020	EL PASO	TX	79901		2126272	172	516(c)(6)	9576
297683	226117665	CENTRAL CITY TOWING AND AUTO, INC	1525 W BETTERAVIA	SANTA MARIA	CA	93454		2754491	173	24(c)	9592
297684	226117713	SANTA MARIA TOWING INC	715 WEST CENTURY	SANTA MARIA	CA	93455		2734031	173	24(c)	9592
297685	226119750	MR BULT'S INC	2627 E 139TH ST	BURNHAM	IL	60633		387102	172	303(a)	8631
297686	226119931	XPO LOGISTICS FREIGHT INC	2211 OLD EARHART ROAD	ANN ARBOR	MI	48105-2751		241829	172	332	8661
297687	226120303	S&R CORPORATION	706 BROADWAY STREET	LOWELL	MA	01854		368781	172	200(a)	8586
297688	226120321	TECH ROOFING SERVICE INC	896 SHERIDAN STREET	CHICOPEE	MA	01020		401516	173	24(b)(1)	9589
297689	226121046	FLEET TRANSIT INC	3400 FAIRFIELD RD	BALTIMORE	MD	21226		154471	172	516(c)(5)	9575
297690	226124400	PROFESSIONAL FUEL SERVICES INC	PO BOX 322 BO SABANA SECA	TOA BAJA	PR	00952		1647008	172	328(a)	8655
297691	226124551	PROFESSIONAL FUEL SERVICES INC	PO BOX 322 BO SABANA SECA	TOA BAJA	PR	00952		1647008	172	600(c)	9579
297692	226124555	TROPIGAS DE PUERTO RICO INC	PO BOX 70205	SAN JUAN	PR	00936-8205		180650	172	328B	3020
297693	226124779	EMPRESAS ORTIZ RODZ HERMANOS INC	PO BOX 3366 (BO SABANETAS)	MAYAGUEZ	PR	00681			172	600(c)	9579
297694	226125169	LASER PRODUCTS INC	PO BOX 1723	JUNCOS	PR	00777		724344	172	600(c)	9579
297695	226125510	DELTA OIL CO.	801 BOLLINGBROOK ST.	PETERSBURG	VA	23803			172	502(a)(2)	8681
297696	226126535	WHATLEY OIL & AUTO PARTS CO	598 BLAKELY STREET	CUTHBERT	GA	39840		235368	172	328(d)	263071
297697	226127860	SAFEWAY TRANSPORTATION LLC	P O BOX 147	PORT ALLEN	LA	70767-3816		348508	172	334	8662
297699	226129744	CALERA TRUCKING INC	538 TREATY RD	CALERA	OK	74730		337261	172	516(c)(6)	9576
297700	226130361	GDB INTERNATIONAL INC.	17396 MOCKINGBIRD RD	NASHVILLE	IL	62263			172	600(c)	9579
297701	226130601	TULSA GAS & GEAR LLC	6665 S 65TH W AVE	TULSA	OK	74131		2136386	173	24(c)	9592
297703	226132337	DIVERSIFIED EXCAVATING AND SITE UTILITIES LLC	7810 WHITTAKER RD	YPSILANTI	MI	48197		1867615	180	605	256518
297704	226133870	SHELLY & SANDS INC	PO BOX 1585	ZANESVILLE	OH	43701		282119	172	200(a)	8586
297707	226133913	R E MICHEL	6749 BAYMEADOW DR	GLEN BURNIE	MD	21060			172	504(a)	8682
297710	226134248	BBI	600 RADIATOR ROAD	INDIAN TRAIL	NC	28079			172	203(c)(2)	8602
297714	226135022	MASHUDA CONTRACTORS INC	P O BOX 16	PRINCETON	WI	54968		710021	172	328(d)	263071
297715	226135093	FCT INC	257 SUNNYSIDE DRIVE	MILTON	WI	53563		735129	172	303(a)	8631
297717	226135871	AIR GAS	270 WILDERNESS AVE	RIVERSIDE	CA	92504			173	24(b)(1)	9589
297719	226138050	ADM VELVA		VELVA	ND	58790			177	801	256524
297721	226142599	FOUR CORNERS TOWING INC	519 S OAKLEY AVE	SANTA MARIA	CA	93458		2450482	173	24(c)	9592
297722	226142600	FOUR CORNERS TOWING INC	519 S OAKLEY AVE	SANTA MARIA	CA	93458		2450482	173	24(c)	9592
297723	226142601	FOUR CORNERS TOWING INC	519 S OAKLEY AVE	SANTA MARIA	CA	93458		2450482	173	24(c)	9592
297724	226146279	XPO LOGISTICS FREIGHT INC	2211 OLD EARHART ROAD	ANN ARBOR	MI	48105-2751		241829	172	502(a)(1)	8680
297725	226146882	SAMUEL CORALUZZO CO INC	1713 NORTH MAIN RD	VINELAND	NJ	08360		156123	172	516(c)(6)	9576
297726	226146885	HENKELS & MCCOY INC	985 JOLLY RD	BLUE BELL	PA	19422-0950		10515	172	401	8665
297727	226146993	CHEMTRADE PHOSPHOROUS SPECIALTIES, LLC.	155 GORDON BAKER RD, SUITE 300	TORONTO	ON	M2H 3N5			172	516(c)(2)	9573
297730	226153947	SOUTHEAST PETROLEUM SERVICES INC	P O BOX 31	WAYCROSS	GA	31502-0031		230793	172	516(c)(6)	9576
297734	226157492	GEORGIA PRO LAWN	758 DUTCHMAN ROAD	GRIFFIN	GA	30223			172	301(a)(1)	385686
297737	226157657	GOODMAN WELDING & MACHINE INC	749 OCILLA HWY	FITZGERALD	GA	31750		2384565	172	304(a)(1)	8632
297738	226157745	JACKIE WARREN	RT 1 BOX 112 JOHN EDGE RD	CHESTER	GA	31012		1120035	172	600(c)	9579
297739	226158179	MODERN GAS COMPANY INC	1335 US HIGHWAY 82 WEST	LEESBURG	GA	31763-5334		283919	172	202(b)	8596
297740	226158482	FABCO FABRICATION INC	311 S FORREST ST	VALDOSTA	GA	31601		3209851	172	600(c)	9579
297743	226162062	HUNTSMAN INTERNATIONAL	6001 HIGHWAY 366	PORT NECHES	TX	77651			172	203(c)(2)	8602
297744	226164168	POOLE CHEMICAL COMPANY INCORPORATED	PO BOX 10	TEXLINE	TX	79087		11429	172	516(c)(6)	9576
297746	226167091	DEEPAK NITRITE LIMITED			OT				172	504(a)	8682
297747	226167460	CYTECH PRODUCTS INC	906 PETERSON DR	ELIZABETHTON	TN	42701			172	202(b)	8596
297748	226167461	CLEAN HARBORS ENVORIMENTAL SERVICES LLC	2027 INDEPENDENCE PARKWAY SOUTH	GADSDEN	TX	35901			172	202(b)	8596
297751	226169903	IMPERIAL POOLS INC	33 WADE RD	LATHAM	NY	12110		315792	172	200(a)	8586
297752	226170012	WARREN CONTRACTORS & DEVELOPMENT INC	50595 CENTRAL INDUSTRIAL DR	SHELBY TOWNSHIP	MI	48315		1679501	172	600(c)	9579
297755	226171668	SUBURBAN PROPANE LP	240 ROUTE 10 WEST	WHIPPANY	NJ	07981		214695	173	24(b)(1)	9589
297756	226173053	CORKLE OIL COMPANY LLC	PO BOX 278	WALDEN	CO	80480		313569	172	202(a)(4)	8594
297757	226173060	ACORN PETROLEUM INC	PO BOX 603	COLORADO SPRINGS	CO	80901		237361	172	201(a)(4)	8588
297758	226173515	XPO LOGISTICS FREIGHT INC	2211 OLD EARHART ROAD	ANN ARBOR	MI	48105-2751		241829	172	502(a)(1)	8680
297759	226174753	SKAGIT FARMERS SUPPLY	PO BOX 266	BURLINGTON	WA	98233		605232	172	200(a)	8586
297760	226175347	XPO LOGISTICS							172	202(a)(2)	8592
297761	226175716	BIG HORN CO-OPERATIVE MARKETING ASSOCIATION	PO  BOX 591	GREYBULL	WY	82426-0591		100344	172	202(b)	8596
297762	226176051	STUCK ENTERPRISES INC	1115 E HIGH ST	WAYNESBURG	PA	15370-2137		384850	173	24(b)(1)	9589
297763	226185797	AG RX	751 S ROSE AVE	OXNARD	CA	93030		2281694	172	504(a)	8682
297764	226186047	AMERIGAS PROPANE LP	460 N GULPH ROAD	KING OF PRUSSIA	PA	19406		388004	172	504(a)	8682
297766	226187807	STAR TANK LINES INC	168 SOUTH MAIN STREET	PHILLIPSBURG	NJ	08865		1404378	172	328(d)	263071
297767	226187837	MT. HOPE TRUCKING	625 MT HOPE ROAD	WHARTON	NJ	07885		366942	172	200(a)	8586
297768	226190735	OLD DOMINION FREIGHT LINE INC	500 OLD DOMINION WAY	THOMASVILLE	NC	27360		90849	172	504(a)	8682
297770	226195596	RELADYNE TRANSPORTATION LLC	8280 MONTGOMERY ROAD SUITE 101	CINCINNATI	OH	45236		35671	173	24(c)	9592
297772	226196106	K AND R GAS SERVICES LLC	1637 W LANCASTER ST	BLUFFTON	IN	46714		1243394	172	516(a)	9571
297773	226196289	SKYMARK REFUELERS	610 S. ADAMS ST	KANSAS CITY	KS	66105			172	502(a)(1)	8680
297774	226196839	KANSAS CITY TRAILER PROZ LLC	1921 GUINOTTE AVE	KANSAS CITY	MO	64120-1446		3038743	172	400(a)	8664
297775	226197376	HAVILAND PRODUCTS CO	421 ANN ST NW	GRAND RAPIDS	MI	49504			172	516(c)(1)	9572
297776	226198609	MAXAM ENERGETIC LLC	225 SIX MILE HOLLOW RD	HERNSHAW	WV	25107			173	24(c)	9592
297777	226198618	INDEPENDENT CONTAINER LINE LTD	5620 COX ROAD	GLEN ALLEN	VA	23060			173	30	9596
297781	226200981	MINUTEMAN AVIATION INC	5225 HWY 10 W AIRPORT BOX 16	MISSOULA	MT	59808-6647		567906	172	200(a)	8586
297782	226214011	W M LYLES CO	1250 W OLIVE AVE	FRESNO	CA	93728		2728811	173	24(c)	9592
297783	226219068	SI GROUP INC	1000 MAIN STREET	ROTTERDAM JUNCTION	NY	12150		1910634	172	322(b)	8647
297784	226219239	AMERICAN FENCES INC	1814 HOOKSETT RD	HOOKSETT	NH	03106		846889	173	24(b)(1)	9589
297785	226219848	PRIDE SOLVENTS & CHEMICAL CO OF NJ INC	211 RANDOLPH AVE	AVENEL	NJ	07001		577357	172	502(a)(1)	8680
297786	226220336	AMERICAN OVERHEAD DOOR & DOCK INC	2081B HARTEL STREET	LEVITTOWN	PA	19057		1747179	173	312	396314
297788	226220455	DOVER OIL CO	239 DOVER RD	TOMS RIVER	NJ	08757		470341	172	202(a)(5)	8595
297790	226224013	EMPIRE EXPRESS INC	P O BOX 13468	MEMPHIS	TN	38113		253615	172	504(a)	8682
297792	226225881	FROG'S WHOLESALE FUELS LLC	P O BOX 439	WATSON	LA	70786		885006	172	334	8662
297794	226228424	HOLSTON GASES INC	545 WEST BAXTER AVENUE	KNOXVILLE	TN	37921		123210	172	400(a)	8664
297797	226232556	MCALISTER TRANSPORTATION LLC	312 N WASHINGTON	WELLINGTON	KS	67152		1428538	172	516(c)(6)	9576
297798	226232729	POLARIS	1700 WYNNE AVE	ST PAUL	MN	55108			172	301(a)(1)	385686
297799	226232734	FREMONT INDUSTRIES INC	4700 VALLEY INDUSTRIAL BLVD S	SHAKOPEE	MN	55379			172	201(d)	8590
297801	226234770	SCOTT D HOEFT	1021 RICHARDS AVE	WATERTOWN	WI	53094			173	24(b)	9588
297802	226235058	PPG PAINT STORES	PO BOX 67	SAINT LOUIS	MO	63166			172	203(c)(2)	8602
297803	226235158	CAPTIAL RESIN CORPORATION	324 DERING AVE	COLUMBUS	OH	43207		224004	173	24(b)	9588
297806	226239569	UPS GROUND FREIGHT INC	1000 SEMMES AVE	RICHMOND	VA	23218-1216		121058	172	516(c)(5)	9575
297807	226251060	J & B ENTERPRISES	1650 RUSSELL AVE	SANTA CLARA	CA	95054		1126583	172	313(b)	8644
297808	226253166	NORTHERN TRUCK & TRAILER SERVICE INC	344 GEORGE WASHINGTON HIGHWAY	SMITHFIELD	RI	02917		2032195	172	600(c)	9579
297809	226253516	ENOS HOME OXYGEN THERAPY INC	35 WELBY ROAD	NEW BEDFORD	MA	02745		373735	172	200(a)	8586
297810	226253576	REDLINE FREIGHT SYSTEMS INC	109 YORK AVE	RANDOLPH	MA	02368		1293749	172	202(b)	8596
297811	226253579	FREEHOLD CARTAGE INC	825 BUSINESS ROUTE 33 EAST	FREEHOLD	NJ	07728		190713	172	203(c)(2)	8602
297813	226254425	EUROVIA ATLANTIC COAST LLC	PO BOX 31635	CHARLOTTE	NC	28231-1635		3201032	172	600(c)	9579
297814	226254853	KAG SPECIALTY PRODUCTS GROUP LLC	4366 MT PLEASANT ST NW	N CANTON	OH	44720		76483	172	504(a)	8682
297815	226254883	AMERICAN COMPRESSED GASES INC	189 CENTRAL AVENUE	OLD TAPPAN	NJ	07675-7308		102217	172	516(c)(6)	9576
297816	226255280	BEAVER LAWN CARE INC	3269 NIAGARA FALLS	NORTH TONAWANDA	NY	14120		1654708	173	24(b)(1)	9589
297817	226256640	B P VAN GORDEN SERVICES LLC	379 FARNUM PIKE	SMITHFIELD	RI	02917		1015660	172	200(a)	8586
297818	226256644	BRAND NU LABORATORIES INC	377 RESEARCH PARKWAY	MERIDEN	CT	06450-0895		257421	172	203L	396301
297819	226258838	UNION PACIFIC RAILROAD COMPANY	1400 DOUGLAS ST STOP 0910	OMAHA	NE	68179-1020		53433	172	516(c)(6)	9576
297820	226258912	CENTRAL FREIGHT LINES INC	PO BOX 2638	WACO	TX	76702-2638		117034	172	504(a)	8682
